Yr Mo,Year ,Month,X2 (Km),X10 (Km),Delta Area -- Ppp (Preferred On All Axes),Delta Area - Aaa (Avoided For All Axes),Delta Area --- Paa (Preferred Habitat Type Only),Delta Area -- Ppa (Preferred Type And Depth),Delta Area -- Apa (Preferred Depth),Delta Area -- App (Preferred Depth And Cover),Delta Area -- Aap (Preferred Cover),Delta Area --- Pap (Preferred Type And Cover),Delta Capacity Total,Nbay Area -- Ppp (Preferred On All Axes),Nbay Area - Aaa (Avoided For All Axes),Nbay Area --- Paa (Preferred Substrate Type Only),Nbay Area -- Ppa (Preferred Type And Depth),Nbay Area -- Apa (Preferred Depth),Nbay Area -- App (Preferred Depth And Salinity),Nbay Area -- Aap (Preferred Salinity),Nbay Area --- Pap (Preferred Type And Salinity),Bay Capacity Total,Habitat Total (M2),Record Number,Accessed Date,Source Url,Preferred Citation
198806,1988,6,81.6738739013672,61.2554054260254,64640.2093139511,94858726.2516001,11702.47609332,693202.564945369,25488268.0080799,9695402.96173303,29247724.2675876,3925.18987,160063591.929223,5056.5693412,23111577.8846231,39640.35454994,1190288.97174424,26077952.8289927,203616.15892239,1063666.8854391,4628.6264337,51696428.2800464,211760020.20927,Row 868 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198807,1988,7,83.3605194091797,62.5203895568848,62487.4051909811,89790937.6412429,6113.09775,688587.533630369,28396375.5134148,11821537.9178754,26078173.9060634,3676.81597317,156847889.831141,4863.0423332,19423151.7500918,63232.869083,1075726.81088822,18328867.8792496,199971.16787989,980175.98721538,5739.522299,40081729.0290401,196929618.860181,Row 869 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198808,1988,8,87.0203094482422,65.2652320861816,66989.0175642711,101680040.966881,13515.5884927,696013.171930369,21132580.0886055,8117431.48044,31872036.8206958,2841.93564,163581449.07025,8680.249994,15421440.9050847,265152.236193,1077663.66381279,3468801.34709739,151576.38879498,478059.79782909,7980.983221,20879355.572027,184460804.642277,Row 870 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198809,1988,9,91.1457290649414,68.3592967987061,64900.4340041511,93239239.76306,12846.73517332,692663.787841519,25909695.0344799,10097931.9971989,28341069.0732144,4256.41647,158362603.241442,3304.592499,3808099.75092162,38007.18764,644368.557516055,2940246.5960868,69022.57001021,269615.6891192,4999.138329,7777664.08212189,166140267.323564,Row 871 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198810,1988,10,93.3310852050781,69.9983139038086,65938.9777641511,92329392.5164123,12716.99384432,658020.427409822,23541716.8888422,9804487.45887479,27967901.864299,3371.23364,154383546.361087,1403.849,2609804.8293632,6660.575428,512034.276934663,668762.418697727,49385.48661239,204634.8239008,1881.420427,4054567.68036378,158438114.04145,Row 872 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198811,1988,11,92.3383331298828,69.2537498474121,63793.4732509811,91592694.881007,12260.03089332,679499.860122756,26971747.6262911,10996060.8634698,27370241.6863944,4460.21327329,157690758.634703,4744.9615132,3255978.51431292,38935.97809,567917.347140795,1773552.3652118,77921.96131339,253382.98411728,4939.003399,5977373.11509838,163668131.749801,Row 873 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198812,1988,12,92.25732421875,69.1929931640625,87110.9116578596,99056333.9826838,12353.32006332,695186.409838307,27184977.3886278,11069181.1434844,28944401.7805635,4255.52014329,167053800.457062,1303.785,3186938.50639676,4947.080588,551596.292372989,777951.363409153,57765.60164169,207826.0425945,1261.71135,4789590.38335309,171843390.840415,Row 874 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198901,1989,1,90.2192306518555,67.6644229888916,88363.7773210296,100847339.524415,13140.96282332,706288.046677613,26437744.2742879,10778938.5352072,29472164.14053,3747.46207,168347726.723332,1303.785,4594955.89661437,5147.206588,715443.444491349,3081869.56071791,66848.46385269,250402.0193435,1261.71135,8717232.08795782,177064958.81129,Row 875 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198902,1989,2,86.7604904174805,65.0703678131103,62725.9828909811,92769659.7657439,7458.5442,689142.561430369,27071938.1760359,11308888.3529052,27318832.6361049,4664.91137329,159233310.930685,7702.500656,14287613.9021167,151347.1321279,1050592.96337992,5160981.17184843,154085.32464618,469772.7029164,5127.762697,21287223.4603885,180520534.391073,Row 876 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198903,1989,3,83.7874069213867,62.84055519104,67683.6889342711,97288440.0073029,12276.7960227,698503.494621369,22803734.1044633,8382546.1645628,30426893.6798394,2714.19204,159682792.127787,1811.1165,17237142.2939204,11349.214687,1048630.85298532,15452454.1143957,143158.99580281,907592.3785347,2216.4469432,34804355.4137691,194487147.541556,Row 877 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198904,1989,4,59.9341812133789,44.9506359100342,67202.1173642711,96620280.3291759,13398.7866327,696129.977930369,23585020.6648202,8675893.61357765,30150519.3160319,2628.83554,159811073.641073,3296.992827,59327942.621177,37427.71579794,3110212.71146854,42581011.1008278,1337986.08042009,4003091.0674746,4686.5334637,110405654.823457,270216728.46453,Row 878 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198905,1989,5,63.1103744506836,47.3327808380127,52724.8061540858,97105040.8804129,12570.05082332,691778.593699734,24199876.3475986,9083430.45846563,30149748.1639212,3594.09384,161298763.394915,7903.477128,68644046.8960555,175723.6858357,3156653.45332607,34759374.2540114,987641.7286097,4473392.96699498,7579.097556,112212315.559517,273511078.954433,Row 879 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198906,1989,6,71.1739349365234,53.3804512023926,66164.2211641511,94435144.1778667,13217.40551432,694640.870380369,23476736.4104693,9478570.48285458,28641804.3601908,3348.61254,156809626.54098,1603.9738,50484479.1424025,8780.700728,2503078.20550545,31202314.3134177,1851742.51980029,2823685.64813833,1793.081827,88877477.5856193,245687104.126599,Row 880 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198907,1989,7,80.9186019897461,60.6889514923096,63542.3693709811,90689493.132074,9070.37052,690030.399501369,27593441.3053065,11316629.2164952,26743742.8602216,4200.53757329,157110150.191063,3090.684227,24799093.8418031,29059.77905094,1210207.19217023,28678152.0734582,169227.41161149,1058390.3922962,3602.686825,55950824.0614422,213060974.252505,Row 881 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198908,1989,8,85.6023101806641,64.201732635498,70378.1379436445,103872563.986678,3019.548863,710456.077926358,19907993.0826545,6951014.26438285,33355307.1834399,627.4944817,164871359.77637,4744.9617132,13414493.9525875,38899.41585,1033949.88406166,10462900.3835722,146566.46807811,639265.09820078,4838.509509,25745658.6735725,190617018.449942,Row 882 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198909,1989,9,88.3190002441406,66.2392501831055,68253.6843242711,99565256.5228613,8072.8234327,703123.508200689,22093390.716189,7992695.68341274,31476696.4950861,2328.28844,161909817.721947,3927.4999432,6776638.72214772,39825.42246,932654.503664352,7844724.6004261,91773.65506839,421553.15535108,5069.343049,16116166.9021098,178025984.624057,Row 883 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
198910,1989,10,91.3674468994141,68.5255851745606,65938.9777641511,95585964.9767656,12716.99384432,693183.125473702,24608719.8881541,9241554.68885109,29655017.3621312,3371.23364,159866467.246624,5831.472197,3738727.20008117,44328.87949,646538.692483528,2644455.8146536,79492.96079439,264744.20444828,4106.5370072,7428225.76115517,167294693.007779,Row 884 of 984,Accessed on 2023-10-26 12:48:49,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario,"Imaki, Hiroo; 02/13/2017. NOAA Fisheries Northwest Fisheries Science Center. Habitat capacity for Sacramento delta: Sacramento Winter run life cycle model, estuary habitat capacity model run results (Level one scenario). (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/sacramento_winter_run_life_cycle_model_estuary_habitat_capacity_model_run_results_level_one_scenario)"
